year,award,outcome,title,author,published
1979,Best Short Story,1,Count the Clock that Tells the Time, Harlan Ellison ,Omni Dec 1978
1979,Best Short Story,2,View From a Height, Joan D. Vinge ,Analog Jun 1978
1979,Best Short Story,3,Stone, Edward Bryant ,F&SF; Feb 1978
1979,Best Short Story,4,Virra, Terry Carr ,F&SF; Oct 1978
1979,Best Short Story,5,A Hiss of Dragon, Gregory Benford & Marc Laidlaw ,Omni Dec 1978
1979,Best Short Story,6,Cassandra, C. J. Cherryh ,F&SF; Oct 1978
1979,Best Short Story,7,Drink Me, Francesca”,F&SF; Apr 1978
1979,Best Short Story,8,A Thousand Deaths, Orson Scott Card ,Omni Dec 1978
1979,Best Short Story,9,SQ, Ursula K. Le Guin ,Cassandra Rising
1979,Best Short Story,10,Whores, Christopher Priest ,New Dimensions 8
1979,Best Short Story,11,The Very Slow Time Machine, Ian Watson ,Anticipations
1979,Best Short Story,12,Gotcha!, Ray Bradbury ,Redbook Aug 1978
1979,Best Short Story,13,A Quiet Revolution for Death, Jack Dann ,New Dimensions 8
1979,Best Novel,1,Dreamsnake, Vonda N. Mcintyre ,Houghton Mifflin
1979,Best Novel,2,Blind Voices, Tom Reamy ,Berkley Putnam
1979,Best Novel,3,The White Dragon, Anne Mccaffrey ,Ballantine Del Rey
1979,Best Novel,4,The Faded Sun: Kesrith, C. J. Cherryh ,DAW
1979,Best Novel,5,Colony, Ben Bova ,Pocket
1979,Best Novel,6,Stormqueen!, Marion Zimmer Bradley ,DAW
1979,Best Novel,7,The Far Call, Gordon R. Dickson ,Dial
1979,Best Novel,8,The Avatar, Poul Anderson ,Berkley/Putnam
1979,Best Novel,9,The Courts of Chaos, Roger Zelazny ,Doubleday
1979,Best Novel,10,Strangers, Gardner Dozois ,Berkley/Putnam
1979,Best Novel,11,The Stars In Shroud, Gregory Benford ,Berkley/Putnam
1979,Best Novel,12,Up the Walls of the World, James Tiptree,Berkley/Putnam
1979,Best Novel,13,The Outcasts of Heaven's Belt, Joan D. Vinge ,Signet
1979,Best Novel,14,Sight of Proteus, Charles Sheffield ,Ace
1979,Best Novel,15,The Stand, Stephen King ,Doubleday
1979,Best Novel,16,Journey, Marta Randall ,Pocket
1979,Best Novel,17,Gloriana, Michael Moorcock ,Allison & Busby
1979,Best Novel,18,Saint Camber, Katherine Kurtz ,Ballantine Del Rey
1979,Best Novel,19,The Faded Sun: Shon'jir, C. J. Cherryh ,DAW
1979,Best Novel,20,Stardance II, Spider Robinson & Jeanne Robinson ,"Analog Sep,Oct,Nov 1978"
1979,Best Novel,21,The Eye of the Heron, Ursula K. Le Guin ,Millennial Women
1979,Best Novel,22,Hotel Transylvania, Chelsea Quinn Yarbro ,St. Martin's
1979,Best Novel,23,Masters of Solitude, Marvin Kaye & Parke Godwin ,Doubleday
1979,Best Novel,24,A Different Light, Elizabeth A. Lynn ,Berkley
1979,Best Novel,25,Kalki, Gore Vidal ,Random House
1978,Best SF Novel,1,Gateway, Frederik Pohl ,St. Martin's
1978,Best SF Novel,2,In the Ocean of Night, Gregory Benford ,Dial
1978,Best SF Novel,3,The Ophiuchi Hotline, John Varley ,The Dial Press/James Wade/Quantum
1978,Best SF Novel,4,Time Storm, Gordon R. Dickson ,St. Martin's
1978,Best SF Novel,5,Michaelmas, Algis Budrys ,Berkley/Putnam
1978,Best SF Novel,6,A Scanner Darkly, Philip K. Dick ,Doubleday
1978,Best SF Novel,7,The Dosadi Experiment, Frank Herbert ,Berkley/Putnam
1978,Best SF Novel,8,Lucifer's Hammer, Larry Niven & Jerry Pournelle ,Playboy
1978,Best SF Novel,9,Dragonsinger, Anne Mccaffrey ,Atheneum
1978,Best SF Novel,10,Dying of the Light, George R. R. Martin ,Simon & Schuster
1978,Best SF Novel,11,The Forbidden Tower, Marion Zimmer Bradley ,DAW
1978,Best SF Novel,12,Hunter of Worlds, C. J. Cherryh ,DAW
1978,Best SF Novel,13,Mirkheim, Poul Anderson ,Berkley/Putnam
1978,Best SF Novel,14,The Dark Design, Philip José Farmer ,Berkley/Putnam
1978,Best SF Novel,15,A Heritage of Stars, Clifford D. Simak ,Berkley/Putnam
1978,Best SF Novel,16,Cirque, Terry Carr ,Bobbs-Merrill
1978,Best SF Novel,17,Moonstar Odyssey, David Gerrold ,NAL/Signet
1978,Best SF Novel,18,Midnight at the Well of Souls, Jack L. Chalker ,Ballantine Del Rey
1978,Best SF Novel,19,Inherit the Stars, James P. Hogan ,Ballantine Del Rey
1978,Best SF Novel,20,All My Sins Remembered, Joe Haldeman ,St. Martin's
1978,Best SF Novel,21,The Martian Inca, Ian Watson ,Gollancz; Scribners
1978,Best SF Novel,22,A Little Knowledge, Michael Bishop ,Berkley/Putnam
1978,Best SF Novel,23,If the Stars Are Gods, Gregory Benford & Gordon Eklund ,Berkley/Putnam
1978,Best Fantasy Novel,1,The Silmarillion, J. R. R. Tolkien ,Houghton Mifflin
1978,Best Fantasy Novel,2,Our Lady of Darkness, Fritz Leiber ,Berkley/Putnam
1978,Best Fantasy Novel,3,The Chronicles of Thomas Covenant the Unbeliever, Stephen R. Donaldson ,"Holt, Rinehart & Winston"
1978,Best Fantasy Novel,4,The Shining, Stephen King ,Doubleday
1978,Best Fantasy Novel,5,The Sword of Shannara, Terry Brooks ,Random House
1978,Best Fantasy Novel,6,Sword of the Demon, Richard A. Lupoff ,Harper & Row
1978,Best Fantasy Novel,7,Heir of Sea and Fire, Patricia A. Mckillip ,Atheneum
1978,Best Fantasy Novel,8,The Book of Merlyn, T. H. White ,Texas Press
1978,Best Fantasy Novel,9,A Spell for Chameleon, Piers Anthony ,Ballantine Del Rey
1978,Best Fantasy Novel,10,The Grey Mane of Morning, Joy Chant ,Allen & Unwin
1978,Best Fantasy Novel,11,Cry Silver Bells, Thomas Burnett Swann ,DAW
1978,Best Fantasy Novel,12,Trey of Swords, Andre Norton ,Grosset & Dunlap
1978,Best Fantasy Novel,13,Queens Walk in the Dusk, Thomas Burnett Swann ,Heritage
1978,Best Fantasy Novel,14,Silver on the Tree, Susan Cooper ,Atheneum
1978,Best Novella,1,Stardance, Spider Robinson & Jeanne Robinson ,Analog Mar 1977
1978,Best Novella,2,A Snark in the Night, Gregory Benford ,F&SF; Aug 1977
1978,Best Novella,3,Aztecs, Vonda N. Mcintyre ,2076: The American Tricentennial
1978,Best Novella,4,Auk House, Clifford D. Simak ,Stellar #3
1978,Best Novella,5,The Mars Ship, Robert Thurston ,F&SF; Jun 1977
1978,Best Novella,6,In the Hall of the Martian Kings, John Varley ,F&SF; Feb 1977
1978,Best Novella,7,The Family Monkey, Lisa Tuttle ,New Voices in Science Fiction
1978,Best Novella,8,Cold Cash War, Robert Asprin ,Analog Aug 1977
1978,Best Novella,9,Joelle, Poul Anderson ,Asimov's Fall 1977
1978,Best Novella,10,The Wonderful Secret, Keith Laumer ,"Analog Sep,Oct 1977"
1978,Best Novella,11,Growing Boys, Robert Aickman ,Tales of Love and Death
1978,Best Novella,12,Equinoctial, John Varley ,Ascents of Wonder
1978,Best Novella,13,Heretic in a Balloon, L. Sprague De Camp ,Asimov's Winter 1977
1978,Best Short Fiction,1,Jeffty Is Five, Harlan Ellison ,F&SF; Jul 1977
1978,Best Short Fiction,2,The Screwfly Solution, Raccoona Sheldon,Analog Jun 1977
1978,Best Short Fiction,3,Air Raid, Herb Boehm ,Asimov's Spring 1977
1978,Best Short Fiction,4,A Rite of Spring, Fritz Leiber ,Universe 7
1978,Best Short Fiction,5,Eyes of Amber, Joan D. Vinge ,Analog Jun 1977
1978,Best Short Fiction,6,The Kugelmass Episode, Woody Allen ,The New Yorker 2 May 1977
1978,Best Short Fiction,7,The Stone City, George R. R. Martin ,New Voices in Science Fiction
1978,Best Short Fiction,8,Particle Theory, Edward Bryant ,Analog Feb 1977
1978,Best Short Fiction,9,Ender's Game, Orson Scott Card ,Analog Aug 1977
1978,Best Short Fiction,10,The Bagful of Dreams, Jack Vance ,Flashing Swords #4: Barbarians and Black Magicians
1978,Best Short Fiction,11,The Ninth Symphony of Ludwig van Beethoven and Other Lost Songs, Carter Scholz ,Universe 7
1978,Best Short Fiction,12,The House of Compassionate Sharers, Michael Bishop ,Cosmos #1 May 1977
1978,Best Short Fiction,13,The Big Fans, Keith Roberts ,F&SF; May 1977
1978,Best Short Fiction,14,The Detweiler Boy, Tom Reamy ,F&SF; Apr 1977
1978,Best Short Fiction,15,Prismatica, Samuel R. Delany ,F&SF; Oct 1977
1978,Best Short Fiction,16,Good-bye, Robinson Crusoe”,Asimov's Spring 1977
1978,Best Short Fiction,17,Camera Obscura, Thomas F. Monteleone ,Cosmos #2 Jul 1977
1978,Best Short Fiction,18,Dog Day Evening, Spider Robinson ,Analog Oct 1977
1978,Best Short Fiction,19,Bitterblooms, George R. R. Martin ,Cosmos #4 Nov 1977
1978,Best Short Fiction,20,Pinnocchio, Stanley Schmidt ,Analog Jul 1977
1978,Best Short Fiction,21,A Rain of Pebbles, Stephen Leigh ,Analog Apr 1977
1977,Best Novella,1,The Samurai and the Willows, Michael Bishop ,F&SF; Feb 1976
1977,Best Novella,2,Piper at the Gates of Dawn, Richard Cowper ,F&SF; Mar 1976
1977,Best Novella,3,Houston, Houston,Aurora: Beyond Equality
1977,Best Novella,4,The Anvil of Jove, Gregory Benford & Gordon Eklund ,F&SF; Jul 1976
1977,Best Novella,5,The Eyeflash Miracles, Gene Wolfe ,Future Power
1977,Best Novella,6,Weather War, William E. Cochrane ,Analog Sep 1976
1977,Best Novella,7,Media Man, Joan D. Vinge ,Analog Oct 1976
1977,Best Novella,8,Birthdays, Fred Saberhagen ,Galaxy Mar 1976
1977,Best Novella,9,By Any Other Name, Spider Robinson ,Analog Nov 1976
1977,Best Novella,10,The Greenhouse Effect, Andrew J. Offutt ,Stellar Short Novels
1977,Best Novella,11,A Thrust of Greatness, Stanley Schmidt ,Analog Jun 1976
1977,Best Novella,12,Plutonium, Arsen Darnay ,Galaxy Mar 1976
1977,Best Novella,13,The Crystal Ship, Joan D. Vinge ,The Crystal Ship
1977,Best Novelette,1,The Bicentennial Man, Isaac Asimov ,Stellar #2
1977,Best Novelette,2,The Diary of the Rose, Ursula K. Le Guin ,Future Power
1977,Best Novelette,3,Gotta Sing, Gotta Dance”,Galaxy Jul 1976
1977,Best Novelette,4,The Phantom of Kansas, John Varley ,Galaxy Feb 1976
1977,Best Novelette,5,The Hertford Manuscript, Richard Cowper ,F&SF; Oct 1976
1977,Best Novelette,6,The Psychologist Who Wouldn't Do Awful Things to Rats, James Tiptree,New Dimensions 6
1977,Best Novelette,7,Custer's Last Jump, Steven Utley & Howard Waldrop ,Universe 6
1977,Best Novelette,8,Meathouse Man, George R. R. Martin ,Orbit 18
1977,Best Novelette,9,Bagatelle, John Varley ,Galaxy Oct 1976
1977,Best Novelette,10,Overdrawn at the Memory Bank, John Varley ,Galaxy May 1976
1977,Best Novelette,11,Woman Waiting, Lisa Tuttle ,Lone Star Universe
1977,Best Short Story,1,Tricentennial, Joe Haldeman ,Analog Jul 1976
1977,Best Short Story,2,I See You, Damon Knight ,F&SF; Nov 1976
1977,Best Short Story,3,Custom Fitting, James White ,Stellar #2
1977,Best Short Story,4,The Death of Princes, Fritz Leiber ,Amazing Stories Jun 1976
1977,Best Short Story,5,A Crowd of Shadows, Charles L. Grant ,F&SF; Jun 1976
1977,Best Short Story,6,Seeing, Harlan Ellison ,Andromeda 1
1977,Best Short Story,7,Paradise Beach, Richard Cowper ,F&SF; May 1976
1977,Best Short Story,8,This Tower of Ashes, George R. R. Martin ,Analog Annual
1977,Best Short Story,9,Mary Margaret Road-Grader, Howard Waldrop ,Orbit 18
1977,Best Short Story,10,Appearance of Life, Brian W. Aldiss ,Andromeda 1
1977,Best Short Story,11,From A to Z, In The Chocolate Alphabet”,F&SF; Oct 1976
1977,Best Short Story,12,The Never Ending Western Movie, Robert Sheckley ,Science Fiction Discoveries
1977,Best Short Story,13,Stone Circle, Lisa Tuttle ,Amazing Stories Mar 1976
1977,Best Short Story,14,An Infinite Summer, Christopher Priest ,Andromeda 1
1977,Best Short Story,15,Con Artist, P. J. Plauger ,Analog Dec 1976
1977,Best Novel,1,Where Late the Sweet Birds Sang, Kate Wilhelm ,Harper & Row
1977,Best Novel,2,Mindbridge, Joe Haldeman ,St. Martin's
1977,Best Novel,3,Man Plus, Frederik Pohl ,"F&SF; Apr,May,Jun 1976; Random House"
1977,Best Novel,4,Children of Dune, Frank Herbert ,"Analog Jan,Feb,Mar,Apr 1976; Berkley/Putnam"
1977,Best Novel,5,A World Out of Time, Larry Niven ,"Holt, Rinehart & Winston"
1977,Best Novel,6,Shadrach in the Furnace, Robert Silverberg ,"Analog Aug,Sep,Oct 1976; Bobbs-Merrill"
1977,Best Novel,7,Imperial Earth, Arthur C. Clarke ,Harcourt Brace Jovanovich
1977,Best Novel,8,Millennium, Ben Bova ,Random House
1977,Best Novel,9,The Hand of Oberon, Roger Zelazny ,"Galaxy May,Jul,Sep 1976; Doubleday"
1977,Best Novel,10,Brothers of Earth, C. J. Cherryh ,DAW
1977,Best Novel,11,The Shattered Chain, Marion Zimmer Bradley ,DAW
1977,Best Novel,12,Maske: Thaery, Jack Vance ,Berkley/Putnam
1977,Best Novel,13,Michaelmas, Algis Budrys ,"F&SF; Aug,Sep 1976"
1977,Best Novel,14,Triton, Samuel R. Delany ,Bantam
1977,Best Novel,15,The Clewiston Test, Kate Wilhelm ,"Farrar, Straus & Giroux"
1977,Best Novel,16,Dragonsong, Anne Mccaffrey ,Atheneum
1977,Best Novel,17,Inferno, Larry Niven & Jerry Pournelle ,Pocket
1977,Best Novel,18,The Dragon and the George, Gordon R. Dickson ,Ballantine
1977,Best Novel,19,Cloned Lives, Pamela Sargent ,Fawcett
1977,Best Novel,20,The End of All Songs, Michael Moorcock ,Harper & Row
1977,Best Novel,21,Floating Worlds, Cecelia Holland ,Knopf
1977,Best Novel,22,Time of the Fourth Horseman, Chelsea Quinn Yarbro ,Doubleday
1976,Best Novella,1,The Storms of Windhaven, Lisa Tuttle & George R. R. Martin ,Analog May 1975
1976,Best Novella,2,Home Is the Hangman, Roger Zelazny ,Analog Nov 1975
1976,Best Novella,3,The Borderland of Sol, Larry Niven ,Analog Jan 1975
1976,Best Novella,4,The Silent Eyes of Time, Algis Budrys ,F&SF; Nov 1975
1976,Best Novella,5,ARM, Larry Niven ,Epoch
1976,Best Novella,6,The Custodians, Richard Cowper ,F&SF; Oct 1975
1976,Best Novella,7,A Momentary Taste of Being, James Tiptree,The New Atlantis
1976,Best Novella,8,Allegiances, Michael Bishop ,Galaxy Feb 1975
1976,Best Novella,9,Silhouette, Gene Wolfe ,The New Atlantis
1976,Best Novella,10,Mother and Child, Joan D. Vinge ,Orbit 16
1976,Best Novella,11,Ancient Shadows, Michael Moorcock ,New Worlds #9
1976,Best Novella,12,Sharking Down, Edward Bryant ,Vertex Feb 1975
1976,Best Novelette,1,The New Atlantis, Ursula K. Le Guin ,The New Atlantis
1976,Best Novelette,2,Down to a Sunless Sea, Cordwainer Smith ,F&SF; Oct 1975
1976,Best Novelette,3,And Seven Times Never Kill Man, George R. R. Martin ,Analog Jul 1975
1976,Best Novelette,4,Retrograde Summer, John Varley ,F&SF; Feb 1975
1976,Best Novelette,5,A Galaxy Called Rome, Barry N. Malzberg ,F&SF; Jul 1975
1976,Best Novelette,6,'for a single yesterday', George R. R. Martin ,Epoch
1976,Best Novelette,7,In the Bowl, John Varley ,F&SF; Dec 1975
1976,Best Novelette,8,Sandsnake Hunter, Gordon Eklund ,F&SF; Mar 1975
1976,Best Novelette,9,The Black Hole Passes, John Varley ,F&SF; Jun 1975
1976,Best Novelette,10,Polly Charms, The Sleeping Woman”,F&SF; Feb 1975
1976,Best Novelette,11,Cambridge 1:58 A.M., Gregory Benford ,Epoch
1976,Best Novelette,12,San Diego Lightfoot Sue, Tom Reamy ,F&SF; Aug 1975
1976,Best Novelette,13,The Venging, Greg Bear ,Galaxy Jun 1975
1976,Best Novelette,14,End Game, Joe Haldeman ,Analog Jan 1975
1976,Best Novelette,15,Blooded on Arachne, Michael Bishop ,Epoch
1976,Best Short Story,1,Croatoan, Harlan Ellison ,F&SF; May 1975
1976,Best Short Story,2,The Mother Trip, Frederik Pohl ,F&SF; Oct 1975
1976,Best Short Story,3,Child of All Ages, P. J. Plauger ,Analog Mar 1975
1976,Best Short Story,4,Sail the Tide of Mourning, Richard Lupoff ,New Dimensions 5
1976,Best Short Story,5,Doing Lennon, Gregory Benford ,Analog Apr 1975
1976,Best Short Story,6,Sierra Maestra, Norman Spinrad ,Analog Oct 1975
1976,Best Short Story,7,Rogue Tomato, Michael Bishop ,New Dimensions 5
1976,Best Short Story,8,Anniversary Project, Joe Haldeman ,Analog Oct 1975
1976,Best Short Story,9,Beyond Grayworld, Gregory Benford ,Analog Jul 1975
1976,Best Short Story,10,Find the Lady, Nicholas Fisk ,New Dimensions 5
1976,Best Short Story,11,Catch That Zeppelin!, Fritz Leiber ,F&SF; Mar 1975
1976,Best Short Story,12,All the Charms of Sycorax, Alan Brennert ,Analog Oct 1975
1976,Best Short Story,13,Clay Suburb, Robert Young ,Amazing Stories Nov 1975
1976,Best Short Story,14,Shatterday, Harlan Ellison ,Gallery Sep 1975
1976,Best Novel,1,The Forever War, Joe Haldeman ,St. Martin's
1976,Best Novel,2,The Shockwave Rider, John Brunner ,Harper & Row
1976,Best Novel,3,The Computer Connection (serial title The Indian Giver), Alfred Bester ,"Berkley Putnam; Analog Nov,Dec 1974, Jan 1975"
1976,Best Novel,4,The Stochastic Man, Robert Silverberg ,"F&SF; Apr,May,Jun 1975; Harper & Row"
1976,Best Novel,5,Dhalgren, Samuel R. Delany ,Bantam
1976,Best Novel,6,Imperial Earth, Arthur C. Clarke ,Gollancz; Harcourt Brace Jovanovich
1976,Best Novel,7,The Heritage of Hastur, Marion Zimmer Bradley ,DAW
1976,Best Novel,8,Doorways in the Sand, Roger Zelazny ,"Analog Jun,Jul,Aug 1975; Harper & Row"
1976,Best Novel,9,Norstrilia, Cordwainer Smith ,Ballantine Del Rey
1976,Best Novel,10,The Female Man, Joanna Russ ,Bantam
1976,Best Novel,11,Sign of the Unicorn, Roger Zelazny ,"Galaxy Jan,Feb,Mar 1975; Doubleday"
1976,Best Novel,12,Inferno, Larry Niven & Jerry Pournelle ,"Galaxy Aug,Sep,Oct 1975"
1976,Best Novel,13,Showboat World, Jack Vance ,Pyramid
1976,Best Novel,14,A Funeral for the Eyes of Fire, Michael Bishop ,Ballantine
1976,Best Novel,15,The Exile Waiting, Vonda N. Mcintyre ,Fawcett
1976,Best Novel,16,Blake's Progress, Ray Nelson ,Laser
1976,Best Novel,17,Warriors of Dawn, M. A. Foster ,DAW
1976,Best Novel,18,Lifeboat, Gordon R. Dickson & Harry Harrison ,"Analog Feb,Mar,Apr 1975; Harper & Row"
1976,Best Novel,19,Illuminatus!, Robert Shea & Robert Anton Wilson ,Dell
1976,Best Novel,20,The Birthgrave, Tanith Lee ,DAW
1976,Best Novel,21,Missing Man, Katherine Maclean ,Berkley Putnam
1975,Best Novella,1,Born with the Dead, Robert Silverberg ,F&SF; Apr 1974
1975,Best Novella,2,A Song for Lya, George R. R. Martin ,Analog Jun 1974
1975,Best Novella,3,Riding the Torch, Norman Spinrad ,Threads of Time
1975,Best Novella,4,Assault on a City, Jack Vance ,Universe 4
1975,Best Novella,5,Strangers, Gardner Dozois ,New Dimensions IV
1975,Best Novella,6,The Marathon Photograph, Clifford D. Simak ,Threads of Time
1975,Best Novella,7,The Araqnid Window, Charles L. Harness ,Amazing Stories Dec 1974
1975,Best Novella,8,On the Street of the Serpents, Michael Bishop ,Science Fiction Emphasis I
1975,Best Novella,9,Father, Pamela Sargent ,Amazing Stories Feb 1974
1975,Best Novella,10,Tin Soldier, Joan D. Vinge ,Orbit 14
1975,Best Novella,11,Where Late the Sweet Birds Sang, Kate Wilhelm ,Orbit 15
1975,Best Novella,12,Threads of Time, Gregory Benford ,Threads of Time
1975,Best Novella,13,The East Coast Confinement, Arsen Darnay ,Galaxy Oct 1974
1975,Best Novella,14,The Kozmic Kid, Richard Snead ,Fantastic Jul 1974
1975,Best Novelette,1,Adrift Just Off the Islets of Langerhans: Latitude 38° 54' N," Longitude 77° 00' 13"" W”",F&SF; Oct 1974
1975,Best Novelette,2,The Pre-Persons, Philip K. Dick ,F&SF; Oct 1974
1975,Best Novelette,3,That Thou Art Mindful of Him!, Isaac Asimov ,F&SF; May 1974
1975,Best Novelette,4,I'm Looking for Kadak, Harlan Ellison ,Wandering Stars
1975,Best Novelette,5,On Venus, Have We Got A Rabbi”,Wandering Stars
1975,Best Novelette,6,Twig, Gordon R. Dickson ,Stellar #1
1975,Best Novelette,7,Nix Olympica, William Walling ,Analog Dec 1974
1975,Best Novelette,8,If the Stars Are Gods, Gordon Eklund & Gregory Benford ,Universe 4
1975,Best Novelette,9,After the Dreamtime, Richard Lupoff ,New Dimensions IV
1975,Best Novelette,10,The Seventeen Virgins, Jack Vance ,F&SF; Oct 1974
1975,Best Novelette,11,The Raven and the Hawk, William Rotsler ,Analog Sep 1974
1975,Best Novelette,12,Getting Home, F. M. Busby ,F&SF; Apr 1974
1975,Best Novelette,13,Whale Song, Terry Melen ,Analog Sep 1974
1975,Best Novelette,14,Catman, Harlan Ellison ,Final Stage
1975,Best Novelette,15,The Gift of Garigolli, Frederik Pohl & C. M. Kornbluth ,Galaxy Aug 1974
1975,Best Novelette,16,Whatever Happened to Nick Neptune?, Richard Lupoff ,F&SF; Jun 1974
1975,Best Novelette,17,A Brother to Dragons, A Companion Of Owls”,Orbit 14
1975,Best Novelette,18,A Little Something for Us Tempunauts, Philip K. Dick ,Final Stage
1975,Best Novelette,19,Gate-o, Don Picard ,Science Fiction Emphasis I
1975,Best Novelette,20,A Matter of Gravity, Randall Garrett ,Analog Oct 1974
1975,Best Novelette,21,And Keep Us from Our Castles, Cynthia Bunn ,Analog Aug 1974
1975,Best Novelette,22,Forlesen, Gene Wolfe ,Orbit 14
1975,Best Novelette,23,Under Siege, Robert Thurston ,F&SF; Jul 1974
1975,Best Short Story,1,The Day Before the Revolution, Ursula K. Le Guin ,Galaxy Aug 1974
1975,Best Short Story,2,The Hole Man, Larry Niven ,Analog Jan 1974
1975,Best Short Story,3,Schwartz Between the Galaxies, Robert Silverberg ,Stellar #1
1975,Best Short Story,4,'The Author of the Acacia Seeds' and Other Extracts from the Journal of the Association of Therolinguistics, Ursula K. Le Guin ,Fellowship of the Stars
1975,Best Short Story,5,The Engine at Heartspring's Center, Roger Zelazny ,Analog Jul 1974
1975,Best Short Story,6,The Four-Hour Fugue, Alfred Bester ,Analog Jun 1974
